,userId,movieId,rating,timestamp
3489253,110953,4226,5,1008181127
8559517,80482,1177,5,1464964992
6805755,159082,7056,4.5,1127913305
9837682,129330,2683,2.5,1113201546
3373048,82463,4369,5,1555195758
7625851,57905,2433,3,1007675541
5757331,119423,88129,4,1425801452
6575095,39864,593,4,992011570
1872829,85047,50,5,840912546
4750876,68259,132046,5,1459975975
9566745,49078,22,3,1094696154
5374232,148692,1527,0.5,1061152134
7633352,20196,97938,3.5,1449562745
730569,25983,4624,4.5,1059455432
4843776,155752,64969,2,1483613956
4356781,70294,43444,4,1319292724
1091714,96133,8636,2,1448895624
6148681,67082,145,4,835738466
1609364,103061,440,4,880930628
845675,57704,2953,2.5,1236034000
2722661,122104,54272,1,1451040371
5134223,38857,80906,4.5,1308513672
1014509,119947,152081,4,1524856755
2849774,135333,36529,5,1460191725
9956695,79086,2194,4,1474781215
3312404,110750,593,3.5,1551802223
8707179,96049,469,3,832854778
7288444,151714,3098,3,1014693387
736431,67920,106487,4.5,1447985655
3762121,64189,25769,4.5,1546710273
976277,152194,45,4,951854728
993256,123961,2011,4,1210655257
3974750,131822,5065,2.5,1073174731
7503196,5066,527,3,1001108560
2047685,143987,1653,4.5,1079812691
5330122,85006,3753,1,1060281680
8934792,35272,2018,4,1548531748
8097821,89489,3706,3,1049985495
3452729,99055,31658,4.5,1269103249
9884073,72315,7884,5,1464145764
6540532,46170,2628,0.5,1233360295
4390153,46896,55820,5,1398053378
3859242,149753,2067,3.5,1236373235
1108499,99836,277,0.5,1112334580
8278711,138358,2683,3,1102068904
5085566,5060,115881,1,1433902663
2247628,52139,1593,4,1029791429
5934575,80247,110,5,1309320759
5743432,40297,1028,4,954792607
1064108,77126,56587,3.5,1542141212
9216086,161237,334,5,944937183
9901515,74794,70641,2.5,1266439150
9546342,129225,1080,5,1075930927
9888612,47989,566,3,849006919
4157031,125478,6156,3.5,1139103892
308315,138465,597,3.5,1142710601
1343841,119751,356,4.5,1427456266
6110396,32963,2803,4,1336355874
4258514,37097,2425,3,949347728
5048634,107607,1676,4,1438283278
39882,132086,68,3,844007621
9477722,151729,514,4,839514051
9347924,95075,26131,4,1167674483
9042560,104056,912,5,1454043814
6355613,83807,1573,3,1218728225
5864194,775,8984,3.5,1460392577
3834954,121496,34153,4,1135233033
4302321,63019,49278,2,1439410401
4263784,85914,168252,4.5,1510037665
371878,77690,2321,4.5,1128634559
526982,112364,858,4,1240164806
1541860,17753,7361,5,1488553250
2033616,102240,1225,3.5,1206563459
3915472,160479,908,4,974766935
2639504,47917,1994,3,1310729842
9667014,85034,1237,3,1555679871
7360105,86932,908,5,944956637
8381220,98976,215,2,1002221699
783347,147521,4725,4.5,1112612313
7426611,102046,2140,5,1006456947
3854015,34476,1358,4,1142535476
9443922,104772,111759,3,1513371144
3314313,82409,4720,4,1258577088
2674847,14763,3256,3,982967658
5179576,116904,3268,1,1014974769
204389,63821,1777,3,1147151827
5624000,30381,2470,3,944294106
2811452,59306,497,2,899106348
3377057,6268,377,3,849360761
99708,17008,8810,2.5,1125350750
6256678,113348,849,4,842778403
3871911,129901,3155,3,1010001935
4040864,118114,5349,2,1540067039
9933577,69181,96610,4,1443316480
9495065,154515,190017,2,1537722846
6743091,129536,1594,3.5,1092023409
9645953,62798,56171,3.5,1476496632
4853930,29129,2716,3,1270333791
4845705,160721,2389,3,939327607
3564630,98351,6,5,836533797
516914,24304,140737,3.5,1463334695
3604899,147488,1003,4,867409166
3927608,107826,780,4,1289889995
4096375,45668,1391,3.5,1201028085
4970870,44832,788,1.5,1270794889
150357,30856,474,4,839188375
3295941,19010,3994,4.5,1535809109
4068834,39103,112911,1,1447248555
42840,117882,1307,4,868957750
1141795,5377,30749,5,1149460757
3547439,119337,1960,3,1207495390
5264565,30850,7361,4,1539374481
752645,38810,6358,3.5,1136589126
4450460,23558,288,3,863954869
6879117,29518,2858,3.5,1180607027
4997680,117448,3168,4,946434908
437923,31889,5692,3.5,1462703770
7753711,71447,2716,4,962895144
3366921,140480,95,1,999493609
9118469,9830,2406,4,950021323
538627,154357,233,4,846945165
3153480,129333,104,5,1003601781
8989520,77714,3040,3,967954859
6098620,147760,260,5,1329170049
6721704,16381,1089,4.5,1449574637
5251713,18081,6333,5,1525288966
7274371,98520,947,4,941371918
8361444,80678,58,4,867163260
4746749,56783,7216,3,1092004382
6353178,72315,119679,2,1450164184
2590153,112314,2918,3,944934457
7868434,34960,471,3,834003700
3832333,6536,132422,2.5,1452461033
9329953,80755,1214,5,1552312125
7092319,2527,900,4,986268581
5254056,97074,49130,3,1547076262
253106,133432,8880,2.5,1420233924
2815781,108970,918,5,956705907
4581175,103737,5291,5,1464359045
1366093,111273,172,4,1336436006
4244662,119049,1032,4.5,1452616900
9770504,150075,5944,0.5,1442132720
8676729,40042,60684,2,1289763964
5125451,20134,47382,3.5,1467748034
4170639,12144,1227,5,1417686645
2273568,109889,527,4,993049078
1006881,84354,2917,2,946257733
1170961,40574,4743,2.5,1110285812
5036193,8526,1729,4,1131225958
516201,83228,222,4,1077067512
7515491,152936,70599,4,1337179898
9952915,20807,8985,3,1462113386
2648323,7002,8798,3.5,1180292270
4320514,43464,1201,3.5,1553917315
7274429,124833,236,3,980939178
3677085,65177,5010,4.5,1254255486
3981770,94630,1080,3.5,1081105446
1019154,121159,4011,3,1228016958
1805881,20196,2959,4,1449561353
3598852,141653,1189,4,1437933052
3420916,108322,500,4.5,1365822915
2094152,116211,1390,3,1043782165
9412364,9718,4023,2,1176194683
8136235,144322,1674,3,1108324887
4505356,161157,3998,0.5,1289753781
9079264,78948,4878,4,1324022152
8360220,94174,1265,3.5,1225251202
2879505,105264,70286,3,1516900496
9779240,94067,122,3,842002968
6111002,53666,2002,4,955111570
7741103,85267,3785,2,1122223807
7287512,31534,4239,4,1379028323
5756427,105426,1955,3,997579628
3632622,27679,5945,4,1112375140
566900,2539,2571,5,1158760720
6074719,75830,4444,4,1243345295
4774608,29202,1101,4,1107404117
7074321,97821,109487,2,1443128491
6692331,4986,610,2,841766238
2165171,11072,3081,4,1170040594
5844970,72783,2302,4,962817977
775108,37983,596,2,1274494552
3879997,2602,59501,1,1507443426
4709936,79134,101864,5,1398755834
1290180,149105,2857,4,977969681
6625572,118653,188,4.5,1452316170
5480150,138412,156783,5,1510866655
7671782,33454,500,3,834316999
8996513,30329,5630,5,1407940400
7867656,73694,2700,1,948845277
9137378,110532,688,4,836135212
2521508,88880,1266,2.5,1508170923
980548,133541,316,3,838698637
9503060,68169,4584,0.5,1182644904
2765192,126100,180,4,1513818430
6828192,117065,4308,4,1135786045
8337181,58800,7387,4.5,1274357572
4322896,106809,2686,4,942061262
489669,47131,3384,2.5,1396683009
5529907,2090,116823,1,1474209423
299026,78093,2313,4,1500496235
9093825,114956,2951,4.5,1488214703
2029049,60107,2058,3,953578625
9178843,154826,1198,3.5,1572713994
2937980,37193,8981,3,1102816582
5392329,120266,5620,4,1436664280
1589949,79576,4855,4.5,1112376262
7078813,158588,551,4.5,1267318789
493349,69002,1947,5,1022254941
3749059,123906,1934,4,1045182310
3772438,912,54286,4,1253612698
6828372,117492,3555,3,974967673
3330047,116189,2282,1,939733270
9667449,39133,7373,4,1549710001
5417308,23405,2273,1,1094421520
3624644,32869,1061,4,883696435
5491819,113626,3983,3,1010003688
2118641,142567,6539,3.5,1549740743
660964,145513,6378,3.5,1111489616
8213247,74295,1663,4,1371155995
140550,132754,4688,5,1133905920
9362573,47508,145,3,840017672
6722094,70545,44191,3.5,1554237311
9612798,39804,7143,3,1092903282
614181,153251,3578,4,1162697348
7711150,160903,6773,4.5,1079362929
1900850,31244,1056,3,948179137
1470801,108289,1228,4.5,1281567401
7206771,25973,3681,4,1163059509
3011415,147259,1186,4,978454970
3151201,64271,3569,5,976300479
1729654,104637,111,4,1247611858
1740343,13948,8533,3,1451243875
3430187,103844,1345,3,1426692065
6796397,141,5,3,838711632
1554387,115673,8961,1,1565698836
9756226,54352,858,4,1250620376
7320872,23672,2770,3.5,1505911795
3636337,80602,97752,5,1490665613
4291625,161615,59315,3.5,1306928098
9122636,101347,109673,3,1502588468
2683072,54796,33158,1,1490692572
1173092,66737,169488,5,1530407777
7099083,81325,2090,4,1135071381
2572164,72130,2297,2.5,1100912750
9335857,146715,1334,3,953774362
8179843,137293,59154,3,1239230189
2773070,131381,2278,3.5,1113409486
8771037,123876,349,3,845686178
2824771,132063,688,2,902235683
8037576,121174,103721,3,1449431195
7684918,77535,3593,4,1025021667
3613322,4656,8961,3.5,1136490367
737355,154234,175,4,1438892777
8932236,120366,4896,3,1432618630
1942975,112323,1876,1,966364697
8874044,140974,1175,3.5,1139860495
2016256,8999,377,2.5,1215090005
8082376,57071,68319,1,1260285235
4848829,81847,2090,4,994228571
5138568,9960,74275,2.5,1441421926
4096455,72294,1968,3,983659943
6661027,134458,100390,3.5,1437016074
9295418,38125,6377,3.5,1151717849
2939013,159595,5299,4.5,1140888530
4256201,57844,2747,3,983927750
7309532,75295,2692,5,1226031143
2132380,67087,6440,4,1496661076
1481012,66948,383,3.5,1116768940
3499813,17970,1277,5,969910449
2145509,7016,53972,3,1193628256
9700089,95166,110102,5,1512670310
32973,115539,153959,4,1469396772
657508,42496,96991,3,1506565556
2535140,125741,41724,5,1304310942
565712,138460,2694,4,1331455756
539183,139951,1079,5,1007874517
6875362,65987,1541,3.5,1192958458
9037324,38975,3189,3,979065225
1279273,28493,5618,4.5,1390443277
5228253,132058,432,3,830348351
709183,157751,1676,2.5,1146253262
9565451,18057,6755,4,1236888090
3078008,132462,89745,3.5,1541529592
8383004,149254,2081,2,1030611325
8036230,131073,8910,3.5,1391016475
5322654,16283,3705,3.5,1062878833
2926369,100702,111663,4,1414886845
2051491,25521,2657,3,1108554507
9938313,70239,63082,4,1348914179
3482635,118723,913,5,1111615233
5815513,65459,361,5,849592403
8626551,117507,104,5,1430567868
7672127,87862,3996,4,1280266521
5131714,112360,1461,2,922903366
1992928,156740,115149,5,1485148573
8250771,22496,58559,1,1531676107
4090085,130121,58,4,938428594
4433055,40563,3252,4.5,1225506735
5849257,59398,89492,4,1570909738
1364889,124768,8961,3,1425313084
6045516,82931,81847,0.5,1448048740
435118,44430,2321,4.5,1055359278
1667303,72130,145,3.5,1098112508
4443931,26491,115617,4,1446351277
3199872,94966,367,3.5,1082984042
5336756,94178,139032,1.5,1437209484
5261697,133573,6818,3,1452001302
6931778,100916,2616,1.5,1220728284
7595238,57246,1704,5,948519388
4159088,36252,68073,4,1285013399
3418876,8528,1036,3,1532037275
2591741,91388,546,1,888535924
938037,138741,1721,3,954173297
6102487,54453,3072,4,974513602
8265721,140002,161,4,1495514121
3098027,142750,53125,2,1215848606
3095641,136142,3248,3.5,1494623333
7298322,87273,260,5,970470172
7927160,96232,6218,4,1287723616
1711659,117279,4306,4.5,1129307549
3309882,45072,4963,3.5,1551026805
2087318,128409,6377,2.5,1477360912
7493175,98842,923,5,1540919380
583293,135136,435,2,974669732
7867093,6039,334,3,848773489
4300624,119387,4082,3.5,1363320009
4534857,144607,908,3.5,1291245712
4655348,133444,77866,3.5,1446574584
9651887,87146,1357,5,880831998
5744639,74644,3911,3.5,1347132456
2347310,28645,2231,4,910616884
4568198,136902,588,3,847670405
6146591,81193,260,5,1372984711
3710738,117437,79702,4,1549660096
3416825,137213,780,3.5,1310158792
9681367,55120,2028,3.5,1544382528
2787254,66852,148888,4,1502679170
5439359,8596,5418,4,1386714157
4684994,26519,4720,4,1031469965
973520,145666,1580,3.5,1076245603
3603809,58178,33166,4,1550368971
8131766,67427,2712,3.5,1165015738
4074954,64670,91630,2.5,1448994201
9202872,60174,4018,3,1387962428
7460754,150604,3504,5,1471702219
4404560,120113,48516,5,1166324066
1253356,106771,1172,4,978905189
8578016,121298,1426,2,865748174
568172,147796,593,4,1508946196
3152852,15747,3824,0.5,1255301604
2849909,2042,203,4.5,1493438090
3874226,160312,434,2.5,1167353578
1639422,128577,762,1,950289851
3968220,85198,2028,3,1434982159
4804623,62517,3440,1,1527724403
792215,106507,26464,4,1217713126
551710,76407,260,3.5,1527975907
5346238,118653,6868,3,1456038076
1278440,69957,2011,3,992920441
9101247,6446,198,5,996522420
8640391,89611,72395,4,1531335288
9482997,127388,4823,3.5,1094922826
5954795,111379,47,5,1145532118
6260838,27738,6539,1,1566675455
509359,125008,20,3,835383448
214283,152107,3765,2,1284527505
4501852,103705,454,4,835441544
2576107,86749,6333,3,1536595593
2995372,108466,2003,2,1234062143
1854653,142015,34162,3,1565404855
3055684,95777,106916,5,1432344711
8018992,17253,5445,4,1139775070
4485445,113461,4027,3.5,1245617385
1542261,140636,4958,2.5,1122987602
1858749,25175,381,4,840010971
2973702,143436,1215,5,938794565
5453810,7685,293,4,1235438589
6454645,47960,58998,4.5,1467921658
3622935,123528,8528,4,1154543028
8704263,46198,378,5,851274367
962255,8408,68791,3.5,1532394398
6471208,136389,2959,3.5,1139020819
9289731,19702,356,5,847621820
2602214,152290,2710,0.5,1101732899
2022651,96973,4223,3,992308822
7398617,149481,69436,3,1533187374
7075579,141976,3384,2,1018643843
5493854,694,2987,4,945604545
643781,160585,2167,3,994169705
6817801,98000,1684,3,945258879
8029550,90151,78499,4.5,1440159976
151677,55656,4128,4,1067315016
2954159,143729,2763,4,1001537492
1457796,7856,356,5,1402169569
3059585,97893,1500,3.5,1069263281
1613650,52956,85342,4.5,1472236438
1496216,55628,1136,5,942195055
2843298,152608,2076,5,1287704484
9919882,94100,1256,4,945538384
5260137,83891,661,3,1332847614
6158879,79120,2006,4,974878482
7471227,84080,165,3,848525554
1391225,21909,4241,2.5,1077689485
9198690,127932,3253,3,1111496085
1135254,72298,4226,3.5,1325307871
1983551,5145,225,4,843185328
7885540,151675,4963,4,1284241662
2204278,75140,3646,0.5,1297376014
1107712,38670,71579,3.5,1474607334
5802325,148509,2688,3,1463708689
3511415,95808,1686,4,959877839
2743000,110808,2028,5,974807886
1629735,102225,48516,4.5,1257288909
5667479,157484,27839,3.5,1532892795
5800319,111001,102445,0.5,1497718731
6206296,142349,4409,4.5,1076954216
7459117,44123,1917,2,1085433786
2905942,135658,2795,3,939416745
9089731,124712,1672,2,974904851
945274,86246,1968,4,999713601
162157,108221,114439,4,1548708560
3771289,111195,7373,3,1525245340
3473785,20580,3246,4,1116194991
3956660,108175,1198,4,1043019323
1034308,42127,2136,3,945048933
2396053,35965,48780,4,1165315085
7661169,63516,8874,3.5,1130851610
9332085,125871,1372,5,976138527
5993652,120007,5507,4.5,1157928154
3440482,120457,51662,2.5,1528578064
6217118,68951,358,2,1019571795
6050821,125599,53464,4,1216263624
799393,8636,5254,4,1289512012
5366699,22964,1258,4,1011046010
8338247,55224,4835,5,1030983835
6385983,112325,2683,3.5,1107300212
3044796,150361,104841,4,1565918216
2495918,5713,4896,4.5,1271929559
3417210,83855,4887,3,1468789217
6184598,75158,72378,3.5,1512608399
3665515,67050,1077,3.5,1564513463
137135,33131,39,3,941816747
49808,98854,543,2.5,1302877381
9559793,4414,11,5,832668088
5149899,70045,552,4,983919053
7877550,88372,2997,5,1566794728
4490204,149477,6503,3,1095119107
3660388,150655,5643,4,1571929393
3899562,23240,2329,4.5,1407512318
2681234,72098,1270,5,1358293001
4013894,95591,185029,4.5,1540072262
8705563,14537,551,4.5,1261613360
164062,137726,3638,3,1000366306
9788188,82264,89745,2,1572464294
3217034,37043,338,3,837371330
7424472,110780,1620,4,892757554
4538362,18093,4037,4,1485380730
9783142,139848,1663,4,1111181297
5835026,119658,337,4,1120445845
3355315,150293,1240,4,1226707929
1637488,79723,595,4,1170344532
1744465,131319,47,5,974662989
4529551,100263,74789,3.5,1522783309
825293,143728,1093,4,944959637
4323414,160430,6662,3.5,1196096008
1366374,148203,4393,2.5,1288702259
5715121,102510,1840,3.5,1059590358
7028548,8375,5502,3.5,1225244926
375455,40197,3702,4,1225707411
7024579,140375,293,3.5,1055616562
1328696,150345,8158,4,1120534122
6825592,1996,1,4,853249187
5206045,20371,4848,4.5,1234770940
3559464,117824,1333,5,1184533423
4782054,34935,2571,4,1146840610
1296724,78171,4973,4,1147912650
9867325,81725,65230,2,1514335550
5028001,58056,3089,4,1288397062
3937005,1622,356,4,1473043971
2936867,35374,3991,0.5,1243678352
3689165,73771,1394,4.5,1119551224
6318451,10178,207,1,911316437
8388684,151078,79132,4,1328117821
1979054,158729,4014,3,1005687363
4632267,34884,207,4,1122307339
8335062,118668,50742,4,1284999173
9299452,5787,2028,4,1165461222
3368894,158125,2959,5,1521356202
8278276,26274,1080,4,1452493794
2801082,149932,2968,1,1279673651
5856216,99431,1185,4,938900196
7323599,69126,2058,2.5,1122475321
3789228,70918,296,5,1368484094
9290537,38796,101525,4,1523098342
5678858,87800,58559,4,1330502671
7357725,114862,48516,4.5,1488497364
6011540,125109,2791,3.5,1546212919
2899681,81831,99910,3,1533655745
1661038,138160,79132,3.5,1447443807
4478735,131665,63082,4,1366848695
5354503,25039,142911,2,1567384291
2031748,1421,22,4,832333310
1817304,36736,3983,4,994008642
9776598,105508,30810,4,1373722294
5611374,60479,1290,5,984954463
4627027,3790,2997,3,1210375875
224655,150930,3223,2,982712462
9361839,24027,1287,4,899912653
6869931,31992,16,2.5,1184872271
4448103,13994,86911,3.5,1440250853
6973923,108326,2944,4,996701192
5881724,147162,509,2,938869878
9028852,116030,56945,3,1232672010
814126,36249,58303,4,1246339418
3868527,84009,318,5,847822472
4170479,11505,1291,4,1540350109
7189604,6361,497,5,869081879
7995506,157060,2919,4,975528402
9246838,28690,33166,3,1482792956
4874593,140641,7004,3,1110006542
6623670,31450,112623,3.5,1415592115
9489574,148790,592,4,1144691389
6247899,66351,79132,5,1544214780
67407,154614,586,5,845285503
1872197,12635,2502,5,1233881944
477902,150217,318,5,1111595052
5667630,157243,7438,3.5,1095033603
3795013,153735,1279,3.5,1570013553
2642300,107683,3968,4.5,1285534633
8938004,6991,215,3,1015957900
6442273,60188,515,4,975699735
6329520,87418,1466,4.5,1329538244
5239095,35700,2000,3,1148940696
6960300,117511,1757,5,1523656088
2359193,156081,33646,2.5,1245542408
587443,95913,58,4,850209742
2511619,31677,204,4,841855533
5736197,59442,62081,3.5,1475269805
3173492,29628,208,4,1034221898
9782697,14273,7254,4,1236418967
1496155,77121,159437,2.5,1473707570
4475598,55996,8917,4.5,1378629321
6657054,54042,42,3,995867647
4531570,131511,5391,2.5,1377686232
4825092,61960,5,3,852395423
502755,32431,104457,3.5,1492117193
165752,101940,2761,5,950398708
7812651,23749,1206,5,945119650
6761015,122337,1220,5,949099643
5469586,119920,2581,4,1027110463
1278367,49000,3457,3.5,1414806598
7714304,155167,39435,3,1454257553
5712938,30053,49278,4,1238517564
1983154,79686,370,3,1147980730
4399019,107034,3676,3,1241878630
2447255,3072,6874,4,1427529633
2132192,144301,3646,4,1330970995
4637905,25039,2542,2,1547991380
4725820,90137,1702,4.5,1446004831
742024,136038,6617,4,1066420240
6361107,11430,2735,3,953180481
6288686,24226,260,5,1316818834
6575042,83987,1041,5,976688145
3119078,47061,45722,3.5,1285309394
2895639,66409,168498,2,1501961246
9260614,52598,3147,4,1308875410
1670834,100654,412,3,841309046
9398530,115127,54272,3,1460977960
2470226,135086,44191,3,1179950461
767414,140168,4016,3,982977999
5116710,108124,6303,3.5,1054589398
1848697,150276,1073,4,1033351747
3335201,28250,158,4,1206568794
2588445,132283,92259,5,1513623376
6466245,141263,4188,2,1383546707
7142819,12645,53993,3,1365174054
9837884,101786,2122,1,1013475225
3955504,73029,2300,4,940810408
9589438,30139,2942,3,1075886010
6516822,103465,6807,4,1445262596
6586098,21527,2023,2,945988437
9219778,49632,364,4.5,1136926136
2099926,83676,47,4,1241114722
2016361,131894,2406,4.5,1111066761
6778101,145307,90061,2,1571064566
5725705,53701,6661,4.5,1060651778
3104334,120016,3044,1,952784289
3265854,134460,40732,3.5,1155488672
2038884,38588,4874,3,1051764908
851913,69597,100436,4,1410035806
8226780,55104,1393,5,1454622452
5982895,116020,160,1,967693680
4535826,57499,2395,4,946289637
8583064,149110,2908,5,974784389
7498783,45362,3793,3.5,1549856715
6208141,159816,2020,3,994387187
1878354,117649,2355,3,965155554
5351376,117845,48774,4,1446727886
7817721,11887,60684,5,1553693975
1571875,25345,2722,3,1013795282
8368048,130183,2959,5,1452159897
5728644,19102,7090,4.5,1145963615
547881,98149,112552,4.5,1457714762
5972882,75223,110,3,843409053
8814670,67800,2706,3,1138792815
9338603,135683,252,5,848333080
5418315,64115,136467,3.5,1454581952
5808947,136586,1200,5,944947429
827376,19851,783,4.5,1315212284
1826381,78586,5956,3.5,1476716311
1076714,27440,780,4,1083866139
9496171,54193,2858,5,1027037187
2556035,14760,318,4,965295056
4980112,87900,1573,4,1066858781
1699117,35646,49272,4,1493519302
5917878,118153,132046,1,1458948682
5070180,67238,4649,5,1111345461
609294,79829,5816,4,1100970776
726438,152427,37733,3,1277499240
7046818,142349,2146,1,941593468
4577881,136545,93840,3,1422661226
4384486,129437,122886,3.5,1477520387
1787662,5483,122900,3.5,1473734691
9525228,116571,551,4,855927545
5915876,138258,234,3,850041523
7001196,44983,293,5,1202760931
2213829,24777,1073,4,848761909
7328749,37639,1617,4,1413134528
4733578,128718,2123,3.5,1315868558
7008782,90102,3977,2,1107063555
5796525,42307,58299,3,1519525676
7365487,130178,2716,4,1000686687
1799257,4359,4306,3,1502609893
6977908,105006,332,3,940803216
4405405,115900,33499,1,1446960055
6552977,51041,66335,3,1263649429
5580774,95964,1272,5,1029830096
5563543,28219,1073,1,1539159346
4981567,80865,7096,5,1070328183
978669,34604,904,4,1472148975
1161460,128748,2997,5,1218424633
957208,74127,2193,4,965362587
8062996,157731,903,3,940701067
4224801,102381,1291,3.5,1524405416
6841974,39875,19,0.5,1458674437
9827488,32267,90376,3.5,1447215744
6375950,56046,52644,5,1492909350
2138437,44284,122916,4,1521411761
5135869,5787,2628,3,1165461290
4336241,125898,1247,3.5,1126119065
8598231,86233,2333,4.5,1117105824
6826677,57109,1302,3.5,1140325656
3596805,33138,2791,3.5,1120714495
8024042,139190,714,4,1385076908
7397049,13657,6965,3.5,1110075488
7285066,65932,1608,3.5,1089134037
756638,1482,1573,3,1172094845
3852153,16755,1968,5,1126988709
5489870,136241,1907,5,936491621
7541930,40423,106782,4.5,1428264117
92473,13904,88125,4,1442587640
4619541,105806,596,3,1246649531
7936269,88336,4226,5,1127079530
3848174,65743,953,5,1001970663
3738135,138377,380,3,1012513050
8868953,28714,262,5,938894655
1202061,40796,2089,4,959814664
5760788,106434,355,2,837447568
6032278,15454,2624,4.5,1161123285
8223606,92626,1644,1.5,1181514499
7203200,92834,94959,4,1438712037
8831169,150566,3039,4,962590074
3469814,65446,4239,3.5,1525428075
5205194,66020,3926,3,974040923
2723845,33117,51935,4,1522121613
8106053,31730,246,3.5,1112394634
686604,126538,32,5,901237473
6147928,70869,4973,4,1333031707
6637906,11005,741,3,1548040203
7062364,117535,4975,4,1028009111
2500456,105618,21,5,829749669
1456370,108040,441,4.5,1073542452
1981115,71923,47610,5,1206150932
4889507,124655,1952,3.5,1560794091
1005431,31278,3418,3,1462151317
5363173,50599,1097,4,983912159
2023441,80206,2706,2.5,1431769003
1365729,67293,72378,2,1452697752
876406,22864,2722,2,1412912373
5536003,24435,94537,3,1428286617
2964808,65159,55280,5,1511497954
9996031,158749,1732,4.5,1296338166
6457406,144631,58559,4,1446930636
2391564,133628,1876,2.5,1422029798
9999048,71199,111113,5,1451795281
3564011,95145,1299,4,975740148
5622924,2003,3723,3.5,1496626196
3832718,6807,480,4,1537568125
3639089,101002,1214,4,1049257618
5216753,52483,2693,3,1083654633
8725788,142061,104374,5,1495805911
4398235,105069,33495,2.5,1509736530
1888932,156849,91104,5,1372196925
746125,105932,1246,5,951504857
943341,119511,2329,5,1544748322
2009889,38752,91976,3,1457184143
3015814,3176,51255,4.5,1535850274
3350338,80974,51044,2.5,1234750628
5077392,129800,785,4,943792270
1530917,37420,44191,4.5,1495644968
9998536,617,541,3,977696459
4490588,109775,2906,1,996555489
6531317,23984,45720,4.5,1177853592
6760961,106507,5250,3.5,1217712001
6712138,125180,1196,4.5,1430270839
4122946,72009,2686,4,1030889921
5394180,24635,50,3.5,1135401343
8553727,19994,69,4,1017440929
2176798,12538,6266,4,1271337586
5185921,155974,97913,4,1473712265
4234661,135689,77561,2.5,1285274838
3431743,70461,480,4,859141007
4092272,29060,123,4,974822917
3220604,92046,31921,4,1265589408
4792506,115925,1643,4,918952685
5762258,32558,39183,4,1237673769
1139212,72806,3948,2,1561843264
7741890,112507,2702,1,1247334054
5230746,149176,33679,2,1401649765
7315808,70286,6863,4,1525908485
4013270,127250,109243,5,1452018371
8993769,112912,171129,4,1500152682
7148749,65381,85213,3.5,1539427583
7610715,52498,3275,3.5,1232903346
464868,34556,2420,4,945246231
2877207,29474,1033,3,1052953340
4722474,123583,4349,4,1225704484
4445466,103473,7438,3.5,1437505109
3247927,62532,7254,4.5,1200158419
5531319,60112,2396,3.5,1107554979
2541231,126180,3363,3,1111821808
8996790,106871,590,1,841174216
5004035,61212,8984,4,1493318150
4396917,86347,5618,4.5,1438693212
7836552,70045,1991,1,982705334
9990653,157086,1466,4,948843783
6298708,24895,442,3,851273750
8431563,78341,673,2,1025398980
1989744,158753,36276,4.5,1240789524
724061,121191,2795,4,938753838
9424162,131623,7147,4.5,1097975234
5335515,145626,7160,4.5,1076958432
8451690,50134,5218,4,1506099103
8343202,21090,5377,3,1022632046
1676973,111722,2746,3.5,1393789038
7949690,38451,1307,3.5,1339038932
8407595,143987,64497,2,1552144596
856048,101976,306,4,969485136
9443652,95659,1198,4,1146845464
1041405,135387,5876,3,1262472879
5931671,139005,1275,4,1284114552
3961764,114798,3578,4.5,1395707767
4908510,22615,1223,5,1133114454
5051808,127218,1198,3,1548133792
559680,119657,1923,3,948576412
3488106,130812,902,4.5,1277429838
5989315,56688,2762,4.5,1503168715
3595398,30248,168,4,842012523
1496795,94934,5956,4,1180219102
5272591,119291,159415,5,1498937277
664046,19850,67255,3,1480121257
1497090,45064,113207,4,1450653016
9353057,10797,2763,4,1448238843
4242096,143654,2572,3.5,1289941032
883023,17774,5218,4.5,1357263979
6159842,64366,184257,4,1544967415
9679719,102271,590,3.5,1351824677
3431903,4467,2716,3.5,1210785060
7086297,112451,147,4,1244996650
6649915,152505,1270,4,1090320014
3251914,131369,1207,4,849538181
8054683,17303,77561,4,1550351321
907070,2951,1388,1.5,1174333716
5234714,86202,367,4,950835798
8952567,159897,27815,4.5,1507516025
1551748,91270,2671,3.5,1127400662
4539313,101505,2683,3.5,1419883541
343377,123689,1756,3,1488118006
5021064,175,2959,2,992401556
4916185,1735,4993,4,1468589267
1145569,104953,899,4,939092135
8559353,51033,4011,3,1432320804
5574720,25607,4040,3,1144856718
8721071,28983,1544,1,995941446
565133,32015,1479,5,863359561
949799,146575,42591,5,1448091139
2641719,60027,2671,4,957238843
2596541,127133,3310,5,1029140112
1301092,157507,2036,3,1393891896
2155108,47343,4484,3.5,1211336344
2501004,80379,49272,2.5,1443863290
8364271,160007,59022,4,1446727799
9516142,68753,2070,2,938823680
209723,41316,45722,2,1244413533
7834884,18631,1907,4,1034978004
8155552,144461,1135,4,990235557
7879657,66000,39,1,994566453
4128870,40448,140174,3,1572385224
4943928,120905,3984,3,1045170750
2737464,35149,3083,5,947176473
6829326,111228,43836,2.5,1160500003
6033669,8117,5810,3.5,1447127242
491013,129539,3578,5,1179242226
154485,157021,497,4,879966492
3935173,108569,5464,3.5,1274739615
3675837,43901,253,0.5,1458873965
1680190,65868,123405,3.5,1467315215
787783,102479,502,3,1097622954
2182121,68837,5528,3.5,1146928666
8743052,72862,367,5,1005248018
1266613,86272,51927,2,1223325616
